ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
-73.9	-132.9	-182.1	-29.6	-19.8	9.8	-29.6	27.0	
-56.7	-128.0	-24.7	-27.1	93.4	46.7	-27.1	115.5	
-59.1	-128.0	29.4	-19.8	44.2	36.8	-19.8	66.3	
-59.1	-123.1	-98.5	-9.9	31.9	14.7	-9.9	-34.5	
-54.2	-140.3	-150.1	-7.5	24.5	-2.5	17.1	-83.7	
-81.3	-145.2	-118.2	-24.7	31.9	-27.1	14.7	7.3	
-76.3	-145.2	41.7	-66.5	34.4	-19.8	14.7	-22.2	
-93.6	-140.3	-12.4	-69.0	14.7	-24.7	4.8	4.8	
-81.3	-132.9	-39.4	-44.4	-19.8	-37.0	7.3	66.3	
-73.9	-132.9	-27.1	-32.1	-22.2	-46.8	-9.9	41.7	
-73.9	-150.1	9.8	-24.7	-5.0	-66.5	-7.5	-19.8	
-86.2	-147.7	29.4	-39.4	4.8	-81.3	-12.4	-49.3	
-73.9	-160.0	68.8	-32.1	12.2	-88.6	-19.8	-27.1	
-69.0	-177.2	-51.7	-19.8	9.8	-71.4	-24.7	19.6	
-54.2	-189.5	-0.1	-12.4	-27.1	-66.5	-37.0	2.4	
-46.8	-204.3	59.0	-27.1	-34.5	-66.5	-41.9	-22.2	
-34.5	-199.3	-14.8	-39.4	-46.8	-78.8	-22.2	-14.8	
-37.0	-192.0	-86.2	-39.4	-12.4	-41.9	-24.7	-22.2	
-39.4	-164.9	-83.7	-19.8	-27.1	-56.7	7.3	-7.5	
-51.7	-125.5	-34.5	-14.8	-39.4	-39.4	22.1	-12.4	
-49.3	-98.5	4.8	7.3	-54.2	-29.6	36.8	-29.6	
-41.9	-71.4	46.7	19.6	-37.0	-29.6	34.4	-22.2	
-44.4	-34.5	54.0	31.9	7.3	-9.9	44.2	-17.3	
-56.7	-29.6	24.5	19.6	51.6	-32.1	39.3	-19.8	
-46.8	-22.2	63.9	17.1	17.1	-54.2	56.5	-5.0	
-64.0	4.8	95.9	-39.4	-17.3	-44.4	39.3	-0.1	
-61.6	2.4	-7.5	-135.4	-46.8	-46.8	34.4	9.8	
-81.3	34.4	110.6	-51.7	22.1	-41.9	17.1	-19.8	
-73.9	41.7	130.3	-7.5	49.1	-29.6	7.3	-17.3	
-73.9	61.4	24.5	-19.8	-2.5	-5.0	-5.0	-22.2	
-88.6	56.5	9.8	-120.6	19.6	9.8	-0.1	-34.5	
-86.2	51.6	-32.1	-160.0	24.5	9.8	-5.0	-29.6	
-93.6	59.0	22.1	-147.7	-41.9	-7.5	-2.5	-56.7	
-91.1	41.7	-98.5	-32.1	-29.6	-24.7	-12.4	-61.6	
-96.0	34.4	-81.3	29.4	-22.2	-46.8	-37.0	-69.0	
-100.9	22.1	-39.4	61.4	-69.0	-61.6	-32.1	-34.5	
-120.6	24.5	-115.7	135.2	-54.2	-83.7	-37.0	-24.7	
-125.5	4.8	-179.7	105.7	-64.0	-73.9	-9.9	2.4	
-137.8	-17.3	-103.4	201.6	-56.7	-83.7	-0.1	-17.3	
-145.2	-29.6	-24.7	169.7	-49.3	-86.2	9.8	-27.1	
-142.8	-39.4	31.9	142.6	-24.7	-81.3	14.7	-17.3	
-147.7	-34.5	7.3	71.3	103.2	-54.2	24.5	-29.6	
-152.6	-59.1	51.6	88.5	95.9	-34.5	34.4	-32.1	
-177.2	-54.2	34.4	-69.0	19.6	-9.9	29.4	-27.1	
-201.8	-51.7	59.0	-0.1	7.3	12.2	39.3	-2.5	
-206.7	-66.5	-17.3	-39.4	34.4	2.4	31.9	54.0	
-253.5	-59.1	29.4	-199.3	59.0	-0.1	9.8	66.3	
-307.6	-73.9	164.7	-214.1	7.3	-27.1	-2.5	44.2	
-349.4	-66.5	83.6	-71.4	-123.1	-64.0	2.4	22.1	
-415.8	-59.1	127.8	179.5	-64.0	-61.6	-22.2	-14.8	
-494.5	-59.1	113.1	49.1	9.8	-71.4	-46.8	-24.7	
-521.6	-29.6	-27.1	-37.0	44.2	-73.9	-34.5	-34.5	
-506.8	-39.4	-54.2	-164.9	9.8	-86.2	-49.3	-22.2	
-492.1	-22.2	-22.2	-61.6	-103.4	-73.9	-61.6	-17.3	
-469.9	-17.3	95.9	110.6	-150.1	-37.0	-73.9	-54.2	
-474.9	-2.5	157.4	125.4	-73.9	-44.4	-69.0	-59.1	
-497.0	12.2	9.8	150.0	-51.7	-64.0	-66.5	-83.7	
-506.8	36.8	-315.0	71.3	-54.2	-78.8	-49.3	-59.1	
-479.8	56.5	-164.9	-113.2	-9.9	-98.5	-22.2	9.8	
-418.3	78.6	-251.0	-339.6	71.3	-93.6	-5.0	51.6	
-305.1	98.3	-93.6	-366.6	71.3	-69.0	2.4	46.7	
-142.8	120.5	-19.8	-164.9	29.4	-54.2	2.4	17.1	
12.2	115.5	-115.7	154.9	-12.4	-51.7	24.5	-37.0	
140.1	125.4	-179.7	319.7	7.3	-39.4	17.1	-59.1	
196.7	177.0	-120.6	309.9	36.8	-27.1	36.8	-39.4	
231.2	191.8	-14.8	172.1	17.1	-12.4	22.1	-9.9	
236.1	236.1	81.1	98.3	-27.1	-17.3	9.8	24.5	
226.2	243.5	179.5	34.4	12.2	-51.7	-0.1	46.7	
216.4	245.9	152.4	218.9	44.2	-81.3	-7.5	7.3	
211.5	209.0	17.1	83.6	19.6	-96.0	-22.2	-49.3	
184.4	221.3	-115.7	39.3	-39.4	-100.9	-49.3	-64.0	
174.6	248.4	-27.1	98.3	-54.2	-115.7	-56.7	-61.6	
154.9	292.7	-56.7	-32.1	-46.8	-118.2	-69.0	-37.0	
159.8	327.1	-73.9	29.4	-22.2	-123.1	-71.4	9.8	
140.1	327.1	-49.3	12.2	-37.0	-118.2	-88.6	17.1	
105.7	378.8	29.4	-93.6	-51.7	-128.0	-83.7	22.1	
73.7	339.4	36.8	-324.8	-19.8	-123.1	-64.0	9.8	
59.0	277.9	-142.8	-302.7	-0.1	-113.2	-49.3	7.3	
46.7	253.3	-169.8	-155.1	-14.8	-100.9	-27.1	-39.4	
24.5	295.1	-2.5	-61.6	-5.0	-100.9	-7.5	-51.7	
7.3	292.7	61.4	-145.2	49.1	-76.3	27.0	-39.4	
19.6	268.1	105.7	-71.4	39.3	-56.7	31.9	-24.7	
31.9	309.9	54.0	-9.9	12.2	-49.3	41.7	-34.5	
27.0	329.6	4.8	-140.3	2.4	-49.3	36.8	-27.1	
44.2	309.9	-2.5	-142.8	-27.1	-41.9	44.2	-22.2	
56.5	265.6	4.8	-88.6	-5.0	-32.1	34.4	-9.9	
54.0	213.9	-5.0	-135.4	7.3	-22.2	27.0	27.0	
24.5	238.5	12.2	-137.8	-7.5	-27.1	19.6	12.2	
-29.6	260.7	7.3	-71.4	14.7	-7.5	19.6	-22.2	
-88.6	260.7	9.8	-152.6	-37.0	-9.9	19.6	-12.4	
-110.8	280.4	51.6	-32.1	-96.0	-9.9	9.8	-22.2	
-135.4	260.7	-19.8	39.3	-142.8	-14.8	19.6	-32.1	
-130.5	245.9	4.8	-83.7	-44.4	-12.4	-0.1	-32.1	
-125.5	233.6	19.6	-145.2	51.6	12.2	-12.4	-17.3	
-105.9	218.9	-41.9	-120.6	27.0	17.1	-34.5	-24.7	
-78.8	105.7	-5.0	-59.1	22.1	14.7	-56.7	-5.0	
-59.1	61.4	14.7	12.2	29.4	-0.1	-39.4	19.6	
-24.7	68.8	73.7	95.9	-2.5	4.8	-24.7	7.3	
-22.2	135.2	-98.5	122.9	-34.5	-12.4	4.8	-5.0	
9.8	204.1	-76.3	88.5	-39.4	-0.1	12.2	-17.3	
22.1	125.4	-54.2	108.2	4.8	17.1	27.0	-22.2	
27.0	98.3	-69.0	125.4	-2.5	51.6	46.7	-2.5	
9.8	76.2	-61.6	78.6	-51.7	66.3	56.5	12.2	
17.1	17.1	-34.5	29.4	-9.9	71.3	78.6	22.1	
54.0	4.8	7.3	17.1	-39.4	68.8	93.4	24.5	
73.7	-41.9	36.8	34.4	-24.7	90.9	95.9	36.8	
95.9	-135.4	29.4	41.7	78.6	100.8	81.1	14.7	
86.0	-152.6	14.7	-27.1	61.4	98.3	51.6	14.7	
98.3	-118.2	2.4	-145.2	-46.8	100.8	27.0	-2.5	
68.8	-155.1	-2.5	-160.0	-81.3	108.2	2.4	-7.5	
34.4	-179.7	-9.9	-145.2	14.7	115.5	-19.8	-17.3	
17.1	-236.2	-44.4	-145.2	103.2	127.8	-49.3	-0.1	
-5.0	-351.9	-69.0	-51.7	9.8	118.0	-51.7	31.9	
-12.4	-467.5	-64.0	-7.5	-17.3	98.3	-69.0	12.2	
-9.9	-551.1	-34.5	-14.8	-39.4	78.6	-78.8	9.8	
12.2	-558.5	-51.7	-14.8	-29.6	56.5	-76.3	12.2	
-0.1	-588.0	-56.7	-29.6	-22.2	61.4	-61.6	-2.5	
-17.3	-531.4	-32.1	-24.7	-22.2	56.5	-39.4	-7.5	
-22.2	-504.4	-17.3	-17.3	-49.3	41.7	-22.2	-12.4	
-12.4	-511.8	-14.8	7.3	-29.6	54.0	2.4	2.4	
19.6	-487.2	-7.5	59.0	4.8	71.3	12.2	17.1	
46.7	-492.1	9.8	44.2	17.1	73.7	14.7	4.8	
63.9	-570.8	44.2	24.5	22.1	68.8	7.3	-0.1	
73.7	-632.3	68.8	29.4	-14.8	39.3	19.6	-2.5	
68.8	-656.9	174.6	54.0	-44.4	22.1	31.9	12.2	
56.5	-735.6	186.9	44.2	-46.8	4.8	34.4	14.7	
54.0	-838.9	86.0	39.3	-41.9	-9.9	34.4	22.1	
66.3	-905.4	9.8	29.4	-46.8	-14.8	7.3	29.4	
61.4	-976.7	73.7	12.2	49.1	-22.2	4.8	17.1	
68.8	-1060.3	29.4	-41.9	76.2	-44.4	-9.9	7.3	
73.7	-1180.9	56.5	-51.7	12.2	-54.2	-22.2	7.3	
78.6	-1284.2	-113.2	-39.4	39.3	-64.0	-32.1	12.2	
66.3	-1404.7	-19.8	-24.7	4.8	-64.0	-32.1	17.1	
46.7	-1335.9	-155.1	-24.7	-51.7	-81.3	-46.8	17.1	
39.3	-1158.7	-169.8	-5.0	-91.1	-91.1	-66.5	-14.8	
27.0	-1008.7	-140.3	7.3	-81.3	-76.3	-81.3	-27.1	
17.1	-858.6	-100.9	34.4	-27.1	-76.3	-66.5	-27.1	
19.6	-725.8	-69.0	59.0	31.9	-71.4	-51.7	-9.9	
31.9	-627.4	-98.5	61.4	-17.3	-76.3	-39.4	2.4	
24.5	-563.4	-19.8	36.8	-24.7	-61.6	-27.1	-5.0	
17.1	-462.6	-22.2	24.5	2.4	-44.4	-24.7	-19.8	
2.4	-290.4	-2.5	24.5	7.3	-29.6	-24.7	-24.7	
-7.5	-317.4	19.6	12.2	-2.5	-46.8	-22.2	-12.4	
-14.8	-386.3	22.1	17.1	-0.1	-46.8	-9.9	-0.1	
-29.6	-376.5	36.8	2.4	22.1	-81.3	-2.5	14.7	
-5.0	-253.5	56.5	9.8	7.3	-100.9	4.8	-14.8	
-9.9	-91.1	83.6	-2.5	-2.5	-73.9	-5.0	-27.1	
-19.8	-59.1	54.0	-2.5	4.8	-61.6	-22.2	-24.7	
-5.0	-192.0	29.4	-14.8	-0.1	-14.8	-39.4	-22.2	
12.2	-246.1	7.3	-19.8	17.1	54.0	-54.2	-17.3	
14.7	-334.6	-9.9	-32.1	-12.4	110.6	-56.7	-24.7	
39.3	-418.3	-32.1	-22.2	-7.5	127.8	-41.9	-9.9	
39.3	-450.3	-37.0	-34.5	17.1	113.1	-54.2	-2.5	
36.8	-418.3	-29.6	-27.1	9.8	105.7	-64.0	12.2	
39.3	-509.3	-34.5	-41.9	-9.9	44.2	-78.8	19.6	
29.4	-568.3	-83.7	-46.8	-41.9	-7.5	-78.8	4.8	
39.3	-536.4	-66.5	-49.3	-76.3	-44.4	-54.2	-7.5	
41.7	-489.6	-46.8	-37.0	-100.9	-69.0	-46.8	-17.3	
49.1	-401.1	-59.1	-44.4	-44.4	-56.7	-39.4	-2.5	
44.2	-378.9	-7.5	-54.2	-19.8	-37.0	-37.0	12.2	
31.9	-376.5	22.1	-24.7	9.8	-32.1	-17.3	14.7	
17.1	-302.7	39.3	-29.6	31.9	-5.0	-12.4	29.4	
12.2	-113.2	24.5	-14.8	-0.1	9.8	-0.1	24.5	
17.1	-7.5	29.4	-17.3	-12.4	29.4	2.4	29.4	
31.9	71.3	-24.7	-24.7	7.3	36.8	29.4	31.9	
24.5	140.1	2.4	-5.0	22.1	54.0	4.8	12.2	
24.5	179.5	29.4	2.4	4.8	54.0	4.8	-2.5	
34.4	223.8	19.6	-7.5	17.1	51.6	-7.5	9.8	
29.4	277.9	14.7	-37.0	14.7	44.2	-14.8	4.8	
24.5	324.6	12.2	-44.4	-14.8	44.2	-39.4	-5.0	
14.7	324.6	-14.8	-27.1	-49.3	46.7	-44.4	-0.1	
7.3	324.6	-46.8	-24.7	-39.4	46.7	-49.3	-0.1	
2.4	314.8	-41.9	-37.0	-44.4	31.9	-56.7	12.2	
-7.5	361.5	-34.5	-24.7	-44.4	22.1	-61.6	19.6	
22.1	442.7	4.8	-22.2	-49.3	24.5	-88.6	7.3	
27.0	403.4	-2.5	-24.7	-2.5	14.7	-86.2	-12.4	
17.1	484.5	-59.1	-34.5	-0.1	-2.5	-71.4	-24.7	
-5.0	464.9	4.8	-24.7	-49.3	-12.4	-61.6	-9.9	
-24.7	538.7	-22.2	-27.1	-100.9	-7.5	-41.9	-2.5	
-46.8	622.3	19.6	-9.9	-27.1	14.7	-27.1	14.7	
-51.7	580.5	103.2	-17.3	22.1	51.6	-2.5	19.6	
-39.4	578.0	90.9	-2.5	12.2	63.9	4.8	4.8	
-22.2	526.4	27.0	22.1	12.2	98.3	12.2	9.8	
-39.4	496.8	-123.1	17.1	63.9	113.1	29.4	-19.8	
-17.3	442.7	-83.7	-5.0	39.3	115.5	36.8	-19.8	
-14.8	477.2	-51.7	-5.0	-22.2	93.4	27.0	-0.1	
-5.0	479.6	-5.0	-7.5	-29.6	76.2	36.8	2.4	
22.1	487.0	19.6	-7.5	-17.3	68.8	24.5	12.2	
46.7	455.0	-78.8	-27.1	-56.7	61.4	7.3	-14.8	
83.6	400.9	-44.4	-29.6	-19.8	51.6	7.3	-17.3	
150.0	341.9	-29.6	-19.8	86.0	31.9	-9.9	-34.5	
213.9	280.4	-17.3	-27.1	71.3	17.1	-9.9	-27.1	
317.3	189.3	-32.1	-24.7	34.4	4.8	-5.0	-44.4	
359.1	93.4	-51.7	-27.1	9.8	-7.5	-24.7	-46.8	
309.9	66.3	-51.7	-39.4	-12.4	-34.5	-41.9	-44.4	
226.2	44.2	-59.1	-32.1	-64.0	-46.8	-39.4	-32.1	
137.7	66.3	-12.4	-41.9	-73.9	-71.4	-32.1	-34.5	
41.7	130.3	12.2	-32.1	-61.6	-86.2	-9.9	-41.9	
-39.4	191.8	24.5	-32.1	-49.3	-96.0	2.4	-24.7	
-88.6	241.0	-108.3	-29.6	12.2	-91.1	22.1	-32.1	
-118.2	275.4	-66.5	-24.7	9.8	-105.9	36.8	-27.1	
-115.7	169.7	-34.5	-22.2	-19.8	-118.2	39.3	-17.3	
-103.4	167.2	59.0	-22.2	-0.1	-135.4	46.7	-17.3	
-83.7	110.6	68.8	-29.6	22.1	-145.2	41.7	-9.9	
-64.0	103.2	46.7	-39.4	54.0	-160.0	59.0	2.4	
-41.9	90.9	61.4	-32.1	17.1	-162.4	59.0	-37.0	
-34.5	137.7	63.9	-24.7	-9.9	-150.1	54.0	-64.0	
-19.8	169.7	22.1	-22.2	-22.2	-150.1	31.9	-44.4	
-29.6	194.3	-5.0	-17.3	-27.1	-179.7	24.5	-37.0	
-22.2	213.9	19.6	-19.8	-14.8	-206.7	19.6	-51.7	
-2.5	211.5	-34.5	-27.1	22.1	-223.9	4.8	-34.5	
2.4	182.0	-59.1	-27.1	36.8	-253.5	-2.5	-41.9	
36.8	167.2	-27.1	-37.0	22.1	-260.8	-7.5	-14.8	
54.0	157.4	-29.6	-37.0	7.3	-246.1	-12.4	-22.2	
73.7	159.8	-44.4	-19.8	-56.7	-216.6	-29.6	-29.6	
78.6	167.2	-71.4	-29.6	-105.9	-189.5	-32.1	-61.6	
90.9	189.3	-46.8	-44.4	-103.4	-177.2	-12.4	-32.1	
86.0	223.8	-51.7	-51.7	-59.1	-172.3	-0.1	-5.0	
63.9	332.0	-51.7	-41.9	-37.0	-187.0	17.1	2.4	
54.0	305.0	-2.5	-17.3	-22.2	-192.0	31.9	-17.3	
66.3	216.4	24.5	4.8	-2.5	-204.3	49.1	-17.3	
71.3	238.5	41.7	2.4	68.8	-206.7	54.0	12.2	
54.0	265.6	73.7	-14.8	83.6	-177.2	54.0	17.1	
39.3	277.9	83.6	-9.9	31.9	-184.6	61.4	-7.5	
29.4	277.9	41.7	-9.9	9.8	-160.0	73.7	-24.7	
24.5	263.1	73.7	-12.4	-29.6	-155.1	71.3	-24.7	
31.9	241.0	-54.2	-29.6	-81.3	-147.7	54.0	-39.4	
39.3	233.6	29.4	-7.5	-22.2	-142.8	51.6	-37.0	
24.5	248.4	-54.2	-2.5	4.8	-135.4	41.7	-56.7	
4.8	231.2	-39.4	4.8	108.2	-130.5	39.3	-44.4	
-9.9	216.4	-14.8	4.8	78.6	-130.5	31.9	-46.8	
-54.2	221.3	-78.8	-7.5	-5.0	-135.4	27.0	-27.1	
-91.1	216.4	-54.2	-22.2	-34.5	-128.0	27.0	-9.9	
-113.2	221.3	-44.4	-24.7	-49.3	-120.6	14.7	22.1	
-110.8	253.3	-113.2	-27.1	-59.1	-115.7	-0.1	31.9	
-110.8	231.2	-86.2	-27.1	-73.9	-113.2	-0.1	-29.6	
-113.2	228.7	-66.5	-27.1	-93.6	-110.8	19.6	-44.4	
-118.2	209.0	-69.0	-22.2	-54.2	-98.5	17.1	-46.8	
-128.0	184.4	-51.7	-9.9	-17.3	-88.6	31.9	-32.1	
-155.1	130.3	-7.5	-9.9	-2.5	-71.4	31.9	-32.1	
-157.5	135.2	7.3	-22.2	17.1	-54.2	41.7	-27.1	
-160.0	145.1	22.1	-19.8	56.5	-34.5	41.7	-7.5	
-167.4	152.4	27.0	-7.5	66.3	-29.6	39.3	-0.1	
-162.4	140.1	7.3	9.8	46.7	-5.0	39.3	-0.1	
-147.7	140.1	17.1	-17.3	24.5	-7.5	39.3	12.2	
-137.8	150.0	14.7	-24.7	27.0	4.8	29.4	17.1	
-132.9	105.7	29.4	-19.8	7.3	9.8	9.8	-41.9	
-132.9	86.0	7.3	-29.6	2.4	12.2	-5.0	-81.3	
-125.5	95.9	2.4	-27.1	-9.9	17.1	-5.0	-96.0	
-110.8	100.8	-0.1	-46.8	-9.9	19.6	-17.3	-86.2	
-86.2	81.1	17.1	-56.7	-54.2	4.8	-49.3	-81.3	
-59.1	78.6	71.3	-56.7	-49.3	4.8	-51.7	-41.9	
-54.2	78.6	29.4	-54.2	-51.7	-9.9	-56.7	-9.9	
-44.4	93.4	36.8	-56.7	-19.8	-32.1	-81.3	44.2	
-37.0	105.7	-125.5	-46.8	-66.5	-41.9	-93.6	46.7	
-49.3	83.6	-140.3	-37.0	-14.8	-64.0	-96.0	-9.9	
-54.2	71.3	-66.5	-29.6	19.6	-73.9	-71.4	-27.1	
-19.8	68.8	-39.4	-37.0	17.1	-73.9	-64.0	-24.7	
-5.0	56.5	-66.5	-44.4	4.8	-100.9	-39.4	-14.8	
-0.1	66.3	-34.5	-39.4	-7.5	-96.0	-17.3	-7.5	
-5.0	56.5	-41.9	-24.7	27.0	-108.3	-9.9	-12.4	
4.8	59.0	-5.0	-29.6	61.4	-115.7	17.1	-17.3	
12.2	68.8	39.3	-22.2	29.4	-100.9	24.5	-5.0	
4.8	71.3	-5.0	-32.1	-12.4	-125.5	27.0	4.8	
-5.0	61.4	66.3	-41.9	-17.3	-125.5	51.6	-5.0	
-0.1	56.5	105.7	-32.1	-66.5	-135.4	41.7	9.8	
17.1	54.0	17.1	-24.7	-51.7	-152.6	24.5	12.2	
31.9	36.8	-22.2	-22.2	22.1	-164.9	12.2	-9.9	
31.9	34.4	-7.5	-27.1	49.1	-189.5	-2.5	-22.2	
44.2	22.1	-9.9	-29.6	24.5	-201.8	-29.6	-19.8	
34.4	12.2	7.3	-24.7	-2.5	-221.5	-32.1	-5.0	
19.6	-5.0	9.8	-32.1	-34.5	-248.5	-39.4	-2.5	
4.8	-24.7	4.8	-34.5	-46.8	-258.4	-39.4	-22.2	
-0.1	-59.1	-27.1	-39.4	-88.6	-278.1	-59.1	-37.0	
2.4	-81.3	-0.1	-34.5	-83.7	-270.7	-54.2	-0.1	
17.1	-115.7	-14.8	-39.4	-91.1	-285.4	-61.6	2.4	
41.7	-142.8	-24.7	-41.9	-86.2	-287.9	-37.0	4.8	
61.4	-152.6	-12.4	-32.1	-32.1	-295.3	-32.1	-12.4	
41.7	-167.4	-22.2	-27.1	34.4	-285.4	-22.2	-41.9	
9.8	-199.3	-0.1	-37.0	71.3	-283.0	-2.5	-37.0	
44.2	-214.1	-2.5	-14.8	76.2	-290.4	9.8	-22.2	
56.5	-253.5	7.3	12.2	41.7	-275.6	27.0	-22.2	
4.8	-275.6	31.9	22.1	17.1	-270.7	27.0	-24.7	
-17.3	-302.7	22.1	9.8	22.1	-258.4	31.9	-7.5	
-12.4	-315.0	19.6	4.8	22.1	-243.6	49.1	41.7	
9.8	-334.6	29.4	-7.5	46.7	-233.8	34.4	76.2	
17.1	-354.3	39.3	-37.0	7.3	-241.2	14.7	51.6	
22.1	-381.4	22.1	-46.8	-54.2	-236.2	-5.0	22.1	
49.1	-388.8	17.1	-49.3	-32.1	-238.7	-22.2	14.7	
59.0	-386.3	7.3	-29.6	-19.8	-226.4	-46.8	-32.1	
61.4	-401.1	-7.5	-9.9	-54.2	-226.4	-51.7	-61.6	
66.3	-378.9	-29.6	-5.0	-66.5	-228.9	-64.0	-19.8	
34.4	-376.5	-44.4	-2.5	-32.1	-228.9	-71.4	-37.0	
7.3	-369.1	-46.8	2.4	-17.3	-219.0	-88.6	-54.2	
-17.3	-376.5	-76.3	7.3	-19.8	-214.1	-113.2	-19.8	
-51.7	-378.9	-98.5	2.4	-39.4	-211.6	-81.3	41.7	
-29.6	-403.5	-73.9	27.0	-19.8	-211.6	-56.7	66.3	
-37.0	-410.9	-54.2	31.9	7.3	-201.8	-24.7	29.4	
-39.4	-408.4	-46.8	-0.1	24.5	-206.7	2.4	-14.8	
-78.8	-408.4	-17.3	-29.6	44.2	-184.6	27.0	-51.7	
-86.2	-393.7	-2.5	-34.5	24.5	-196.9	44.2	-76.3	
-103.4	-381.4	36.8	-14.8	22.1	-160.0	51.6	-59.1	
-115.7	-376.5	-12.4	-29.6	7.3	-162.4	39.3	-27.1	
-118.2	-364.2	-19.8	-49.3	-24.7	-157.5	34.4	-34.5	
-98.5	-332.2	4.8	-64.0	-34.5	-145.2	36.8	-44.4	
-118.2	-300.2	31.9	-76.3	-2.5	-123.1	27.0	-34.5	
-120.6	-280.5	29.4	-69.0	51.6	-110.8	7.3	-2.5	
-164.9	-265.8	22.1	-73.9	39.3	-103.4	-17.3	19.6	
-214.1	-251.0	-2.5	-54.2	14.7	-91.1	-54.2	51.6	
-243.6	-268.2	-14.8	-39.4	-17.3	-93.6	-59.1	66.3	
-241.2	-265.8	-24.7	-29.6	-17.3	-96.0	-69.0	59.0	
-209.2	-248.5	-37.0	-27.1	-22.2	-86.2	-81.3	41.7	
-169.8	-221.5	-46.8	-24.7	-17.3	-73.9	-83.7	-22.2	
-214.1	-231.3	-54.2	-49.3	-22.2	-66.5	-96.0	2.4	
-233.8	-216.6	-44.4	-49.3	-54.2	-66.5	-105.9	-59.1	
-260.8	-211.6	-64.0	-34.5	-71.4	-76.3	-115.7	-118.2	
-273.1	-187.0	-46.8	-37.0	-61.6	-69.0	-108.3	-64.0	
-287.9	-174.7	-5.0	-37.0	-39.4	-73.9	-108.3	-22.2	
-346.9	-182.1	-19.8	-49.3	-0.1	-56.7	-105.9	-7.5	
-418.3	-194.4	-73.9	-61.6	24.5	-59.1	-78.8	-22.2	
-469.9	-174.7	-19.8	-103.4	19.6	-56.7	-61.6	9.8	
-492.1	-201.8	7.3	-78.8	19.6	-56.7	-64.0	78.6	
-489.6	-196.9	-14.8	-37.0	-0.1	-54.2	-54.2	76.2	
-504.4	-211.6	24.5	14.7	9.8	-51.7	-51.7	39.3	
-469.9	-204.3	44.2	14.7	17.1	-56.7	-24.7	44.2	
-418.3	-199.3	44.2	-44.4	22.1	-59.1	-9.9	36.8	
-356.8	-206.7	36.8	-2.5	12.2	-61.6	2.4	-64.0	
-278.1	-216.6	17.1	-32.1	9.8	-78.8	-14.8	-120.6	
-248.5	-206.7	9.8	-91.1	-22.2	-98.5	-17.3	-51.7	
-199.3	-196.9	-0.1	-73.9	-32.1	-115.7	-19.8	22.1	
-105.9	-204.3	-9.9	-118.2	-27.1	-132.9	-9.9	-22.2	
2.4	-206.7	-9.9	-140.3	-24.7	-142.8	-17.3	-76.3	
122.9	-201.8	-32.1	-125.5	-19.8	-162.4	-39.4	-0.1	
189.3	-209.2	-32.1	-118.2	-24.7	-177.2	-59.1	2.4	
182.0	-201.8	-39.4	-5.0	-41.9	-199.3	-59.1	12.2	
135.2	-201.8	-46.8	31.9	-59.1	-219.0	-44.4	46.7	
110.6	-201.8	-56.7	68.8	-49.3	-233.8	-17.3	-66.5	
71.3	-216.6	-56.7	-34.5	-19.8	-248.5	4.8	-83.7	
86.0	-216.6	-41.9	-81.3	-24.7	-273.1	39.3	-59.1	
157.4	-204.3	-27.1	-83.7	-24.7	-273.1	54.0	4.8	
199.2	-196.9	-14.8	-54.2	-17.3	-290.4	86.0	88.5	
238.5	-196.9	17.1	-27.1	-32.1	-302.7	90.9	78.6	
295.1	-199.3	14.7	-56.7	-9.9	-310.0	98.3	31.9	
361.5	-189.5	7.3	51.6	44.2	-324.8	98.3	-49.3	
378.8	-177.2	17.1	22.1	100.8	-354.3	125.4	-125.5	
393.5	-172.3	36.8	24.5	68.8	-366.6	120.5	-130.5	
398.4	-162.4	39.3	-2.5	49.1	-381.4	125.4	-76.3	
366.5	-147.7	7.3	-123.1	17.1	-376.5	105.7	-93.6	
364.0	-135.4	-9.9	-226.4	-0.1	-406.0	98.3	-56.7	
393.5	-128.0	2.4	-223.9	9.8	-418.3	86.0	-19.8	
415.7	-103.4	-2.5	-56.7	-9.9	-423.2	66.3	-24.7	
403.4	-81.3	-14.8	81.1	-32.1	-440.4	61.4	14.7	
420.6	-78.8	-24.7	113.1	-37.0	-440.4	54.0	36.8	
351.7	-88.6	-41.9	39.3	-54.2	-447.8	46.7	68.8	
324.6	-83.7	-44.4	-5.0	-59.1	-433.0	46.7	68.8	
228.7	-98.5	-61.6	-98.5	-44.4	-423.2	66.3	27.0	
236.1	-108.3	-59.1	-9.9	-39.4	-425.7	78.6	-2.5	
277.9	-132.9	-51.7	-27.1	-14.8	-423.2	105.7	-2.5	
292.7	-125.5	-17.3	-61.6	-9.9	-406.0	115.5	27.0	
226.2	-155.1	-14.8	-61.6	-9.9	-361.7	130.3	2.4	
137.7	-164.9	-7.5	-37.0	7.3	-344.5	130.3	-39.4	
125.4	-184.6	24.5	-9.9	22.1	-322.3	130.3	-29.6	
95.9	-187.0	36.8	-103.4	27.0	-278.1	132.8	-24.7	
19.6	-199.3	34.4	-110.8	22.1	-248.5	137.7	-17.3	
19.6	-209.2	44.2	-51.7	22.1	-206.7	137.7	-9.9	
