ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
-150.1	305.0	63.9	-91.1	22.1	-989.0	-223.9	-32.1	
-115.7	277.9	17.1	-103.4	7.3	-993.9	-216.6	-14.8	
-66.5	258.2	17.1	-108.3	7.3	-984.1	-199.3	-34.5	
-0.1	241.0	118.0	-108.3	14.7	-821.7	-194.4	-29.6	
66.3	218.9	270.5	-83.7	27.0	-649.5	-167.4	-2.5	
130.3	191.8	280.4	-83.7	2.4	-418.3	-194.4	2.4	
213.9	174.6	88.5	-100.9	-29.6	-130.5	-209.2	-7.5	
277.9	150.0	-59.1	-103.4	-39.4	130.3	-223.9	9.8	
334.5	140.1	-201.8	-81.3	-17.3	260.7	-243.6	41.7	
381.2	127.8	-167.4	-51.7	2.4	341.9	-211.6	-44.4	
477.2	135.2	-209.2	-66.5	-5.0	420.6	-209.2	-24.7	
582.9	132.8	-223.9	-51.7	-5.0	484.5	-219.0	-7.5	
669.0	132.8	-164.9	-34.5	4.8	548.5	-214.1	-41.9	
740.4	130.3	-108.3	-27.1	9.8	570.6	-248.5	-71.4	
804.3	103.2	41.7	-24.7	34.4	590.3	-278.1	-56.7	
809.3	68.8	83.6	-34.5	31.9	597.7	-305.1	-56.7	
811.7	51.6	88.5	-37.0	-5.0	597.7	-285.4	-39.4	
826.5	24.5	162.3	-19.8	-14.8	592.8	-263.3	-24.7	
821.6	2.4	174.6	-14.8	-17.3	570.6	-221.5	-41.9	
809.3	-2.5	29.4	-14.8	-34.5	538.7	-123.1	-29.6	
777.3	-9.9	-44.4	-9.9	-32.1	489.5	-137.8	-12.4	
730.5	-14.8	-169.8	-0.1	27.0	420.6	-184.6	-2.5	
691.2	-37.0	-182.1	-0.1	56.5	366.5	-201.8	-46.8	
681.3	-54.2	-209.2	-9.9	44.2	302.5	-192.0	-34.5	
649.4	-61.6	-130.5	2.4	36.8	270.5	-206.7	9.8	
610.0	-91.1	4.8	9.8	56.5	250.8	-174.7	12.2	
585.4	-110.8	83.6	12.2	71.3	221.3	-177.2	4.8	
555.9	-132.9	93.4	14.7	29.4	233.6	-182.1	-12.4	
506.7	-142.8	34.4	17.1	-49.3	245.9	-201.8	-66.5	
479.6	-160.0	12.2	14.7	-86.2	287.7	-172.3	-27.1	
447.6	-194.4	-49.3	9.8	-76.3	319.7	-135.4	22.1	
405.8	-211.6	-123.1	9.8	-9.9	317.3	-123.1	-27.1	
376.3	-204.3	-189.5	-5.0	19.6	290.2	-96.0	-61.6	
359.1	-182.1	-187.0	-56.7	29.4	253.3	-103.4	12.2	
364.0	-184.6	-182.1	-59.1	51.6	174.6	-108.3	39.3	
351.7	-174.7	-113.2	-51.7	59.0	122.9	-155.1	-56.7	
351.7	-164.9	-69.0	-34.5	51.6	90.9	-140.3	-71.4	
349.2	-152.6	-2.5	-32.1	-0.1	86.0	-103.4	-56.7	
314.8	-169.8	66.3	-27.1	29.4	108.2	-123.1	-19.8	
292.7	-145.2	66.3	-44.4	61.4	125.4	-110.8	-5.0	
273.0	-115.7	88.5	-37.0	71.3	105.7	-73.9	-32.1	
250.8	-96.0	71.3	-12.4	34.4	83.6	-37.0	-44.4	
218.9	-73.9	76.2	-22.2	-0.1	76.2	-51.7	-2.5	
182.0	-69.0	68.8	-17.3	7.3	73.7	-14.8	-9.9	
145.1	-83.7	83.6	-14.8	2.4	110.6	-32.1	-37.0	
118.0	-69.0	73.7	12.2	-32.1	169.7	-39.4	-37.0	
63.9	-66.5	66.3	-17.3	9.8	209.0	-49.3	9.8	
12.2	-54.2	44.2	-49.3	7.3	228.7	-59.1	-14.8	
-24.7	-46.8	31.9	-54.2	-34.5	255.8	-39.4	-27.1	
-73.9	-59.1	19.6	-64.0	-56.7	285.3	-34.5	-32.1	
-108.3	-54.2	-7.5	-44.4	4.8	270.5	-39.4	-19.8	
-172.3	-54.2	-19.8	-24.7	31.9	282.8	-81.3	-81.3	
-243.6	-41.9	-34.5	-29.6	24.5	317.3	-81.3	-69.0	
-310.0	-44.4	-29.6	-24.7	12.2	334.5	-120.6	-24.7	
-366.6	-61.6	-41.9	-19.8	19.6	273.0	-123.1	-14.8	
-403.5	-93.6	-39.4	-19.8	-22.2	186.9	-123.1	-39.4	
-420.7	-73.9	-32.1	-24.7	-0.1	164.7	-73.9	-66.5	
-428.1	-71.4	-17.3	-54.2	-100.9	152.4	-46.8	-76.3	
-408.4	-61.6	19.6	-32.1	-157.5	182.0	4.8	-56.7	
-354.3	-44.4	39.3	-44.4	-91.1	238.5	90.9	-32.1	
-297.7	-49.3	44.2	-39.4	-39.4	236.1	93.4	24.5	
-238.7	-71.4	54.0	-41.9	4.8	231.2	120.5	14.7	
-157.5	-76.3	88.5	-7.5	-0.1	191.8	162.3	14.7	
-115.7	-98.5	73.7	-12.4	-37.0	147.5	191.8	-12.4	
-56.7	-71.4	73.7	-12.4	-7.5	63.9	199.2	-37.0	
31.9	-61.6	51.6	-22.2	-9.9	19.6	167.2	-41.9	
88.5	-44.4	46.7	-22.2	-61.6	-14.8	189.3	-39.4	
108.2	-29.6	31.9	-22.2	-61.6	-56.7	150.0	-7.5	
184.4	-44.4	2.4	-14.8	-56.7	-86.2	108.2	41.7	
263.1	-39.4	-2.5	-5.0	-37.0	-59.1	86.0	27.0	
324.6	-34.5	-37.0	22.1	-2.5	-46.8	36.8	-17.3	
361.5	-9.9	-69.0	-0.1	-7.5	22.1	2.4	-14.8	
344.3	-24.7	-66.5	-24.7	-51.7	221.3	54.0	56.5	
305.0	-27.1	-69.0	-9.9	-103.4	391.1	108.2	41.7	
233.6	-39.4	-86.2	9.8	-115.7	474.7	130.3	-5.0	
177.0	-34.5	-93.6	12.2	-66.5	533.7	120.5	-44.4	
142.6	-14.8	-81.3	-17.3	-76.3	548.5	228.7	-37.0	
110.6	-7.5	-56.7	-24.7	-49.3	472.2	177.0	4.8	
71.3	12.2	-27.1	-0.1	-37.0	341.9	66.3	4.8	
7.3	17.1	-9.9	4.8	-22.2	201.6	12.2	24.5	
-69.0	34.4	31.9	-0.1	-32.1	61.4	-46.8	-32.1	
-155.1	34.4	39.3	-5.0	-32.1	-34.5	-98.5	-81.3	
-231.3	46.7	56.5	-9.9	-54.2	4.8	-56.7	4.8	
-302.7	56.5	51.6	7.3	-51.7	233.6	22.1	98.3	
-396.1	51.6	59.0	4.8	-32.1	420.6	113.1	7.3	
-462.6	46.7	63.9	-2.5	-32.1	538.7	142.6	-108.3	
-514.2	39.3	49.1	-5.0	-44.4	541.1	169.7	-132.9	
-536.4	22.1	22.1	4.8	-37.0	523.9	88.5	-137.8	
-558.5	7.3	-19.8	-2.5	-24.7	423.0	-9.9	-130.5	
-580.6	-2.5	-37.0	22.1	-17.3	408.3	-115.7	-51.7	
-583.1	7.3	-61.6	22.1	-32.1	396.0	-160.0	-9.9	
-605.2	7.3	-78.8	-5.0	-14.8	398.4	-214.1	78.6	
-617.5	12.2	-96.0	-0.1	-17.3	366.5	-287.9	206.6	
-649.5	27.0	-76.3	-2.5	-17.3	314.8	-310.0	179.5	
-669.2	-12.4	-78.8	-9.9	-14.8	236.1	-300.2	61.4	
-691.3	-19.8	-66.5	-39.4	-0.1	238.5	-246.1	29.4	
-686.4	-14.8	-76.3	-32.1	4.8	268.1	-275.6	-9.9	
-691.3	24.5	-76.3	-12.4	14.7	314.8	-430.6	9.8	
-686.4	68.8	-27.1	-41.9	27.0	349.2	-514.2	-12.4	
-649.5	90.9	24.5	-22.2	27.0	371.4	-617.5	-22.2	
-632.3	132.8	73.7	-5.0	17.1	393.5	-652.0	4.8	
-617.5	162.3	66.3	-9.9	17.1	447.6	-661.8	-7.5	
-622.5	137.7	66.3	-19.8	17.1	509.1	-629.8	-34.5	
-624.9	132.8	19.6	-22.2	4.8	592.8	-605.2	-39.4	
-620.0	127.8	19.6	-29.6	19.6	624.8	-531.4	-22.2	
-622.5	135.2	12.2	-37.0	14.7	659.2	-457.6	-14.8	
-649.5	157.4	-17.3	-44.4	22.1	688.7	-403.5	-5.0	
-691.3	142.6	-17.3	-41.9	12.2	705.9	-497.0	4.8	
-735.6	132.8	-22.2	-34.5	19.6	701.0	-654.4	-51.7	
-807.0	130.3	-17.3	-24.7	12.2	661.7	-735.6	-86.2	
-861.1	145.1	12.2	-32.1	2.4	600.2	-762.7	-157.5	
-925.0	157.4	22.1	-19.8	17.1	514.1	-792.2	-162.4	
-1040.7	125.4	-22.2	-34.5	29.4	450.1	-831.6	-91.1	
-1171.0	115.5	-44.4	-64.0	29.4	344.3	-898.0	108.2	
-1306.3	108.2	-66.5	-39.4	27.0	258.2	-969.3	140.1	
-1453.9	137.7	-76.3	-32.1	7.3	194.3	-1016.1	44.2	
-1338.3	150.0	-86.2	-22.2	19.6	182.0	-1035.7	19.6	
-1023.4	159.8	-71.4	-22.2	22.1	98.3	-959.5	4.8	
-664.3	182.0	-41.9	-17.3	31.9	44.2	-1043.1	14.7	
-223.9	174.6	-29.6	-27.1	39.3	9.8	-679.0	31.9	
88.5	169.7	34.4	-5.0	27.0	-17.3	-216.6	-17.3	
265.6	174.6	39.3	7.3	7.3	-71.4	130.3	-64.0	
324.6	164.7	46.7	4.8	19.6	-125.5	351.7	-34.5	
334.5	152.4	44.2	-19.8	17.1	-142.8	543.6	-54.2	
356.6	130.3	78.6	-27.1	-2.5	-162.4	698.6	-98.5	
378.8	115.5	46.7	-19.8	-27.1	-162.4	750.2	-201.8	
391.1	93.4	-37.0	-41.9	-29.6	-206.7	769.9	-184.6	
398.4	71.3	-59.1	-69.0	-44.4	-211.6	779.7	-152.6	
376.3	81.1	-37.0	-41.9	-61.6	-258.4	769.9	-128.0	
341.9	86.0	-37.0	-32.1	-49.3	-260.8	801.9	-128.0	
324.6	76.2	-51.7	-46.8	-39.4	-297.7	836.3	-206.7	
295.1	63.9	-64.0	-59.1	-56.7	-312.5	804.3	41.7	
295.1	31.9	-71.4	-41.9	-56.7	-307.6	642.0	245.9	
273.0	14.7	-41.9	-32.1	-19.8	-307.6	523.9	137.7	
265.6	-9.9	-59.1	4.8	-66.5	-319.9	504.2	-12.4	
268.1	-32.1	-93.6	2.4	-27.1	-324.8	501.8	-128.0	
250.8	-56.7	-98.5	-5.0	-19.8	-312.5	477.2	36.8	
221.3	-83.7	-73.9	-14.8	-14.8	-319.9	477.2	201.6	
201.6	-100.9	-41.9	-14.8	-29.6	-285.4	474.7	159.8	
169.7	-108.3	-7.5	-0.1	-44.4	-297.7	462.4	169.7	
137.7	-120.6	22.1	12.2	-51.7	-290.4	435.3	113.1	
103.2	-128.0	36.8	7.3	-81.3	-280.5	329.6	7.3	
100.8	-140.3	54.0	-0.1	-44.4	-287.9	300.0	-91.1	
78.6	-145.2	56.5	-7.5	-41.9	-324.8	329.6	-46.8	
63.9	-132.9	68.8	-14.8	-24.7	-342.0	393.5	-29.6	
36.8	-137.8	49.1	-17.3	-49.3	-351.9	398.4	-12.4	
29.4	-135.4	34.4	-5.0	-29.6	-403.5	334.5	24.5	
12.2	-142.8	31.9	-7.5	-64.0	-423.2	307.4	24.5	
-19.8	-125.5	7.3	-12.4	-56.7	-418.3	280.4	4.8	
-66.5	-100.9	-17.3	-7.5	-22.2	-442.9	290.2	-64.0	
-93.6	-54.2	-44.4	-19.8	-24.7	-489.6	381.2	-118.2	
-113.2	-32.1	-56.7	-54.2	-54.2	-499.5	386.1	-86.2	
-157.5	12.2	-73.9	-24.7	-54.2	-514.2	344.3	-41.9	
-199.3	44.2	-71.4	-12.4	-69.0	-529.0	253.3	-209.2	
-268.2	54.0	-83.7	-34.5	-46.8	-511.8	233.6	-155.1	
-319.9	68.8	-93.6	-37.0	-5.0	-516.7	218.9	56.5	
-371.5	98.3	-76.3	-44.4	34.4	-524.1	189.3	-51.7	
-413.4	115.5	-76.3	-46.8	46.7	-553.6	191.8	-201.8	
-418.3	122.9	-32.1	-32.1	49.1	-568.3	243.5	-172.3	
-413.4	105.7	-19.8	-37.0	49.1	-538.8	295.1	-76.3	
-386.3	113.1	29.4	-49.3	34.4	-514.2	282.8	-64.0	
-346.9	113.1	51.6	-51.7	31.9	-506.8	292.7	-14.8	
-305.1	150.0	59.0	-44.4	24.5	-482.2	282.8	159.8	
-233.8	169.7	120.5	-9.9	12.2	-460.1	322.2	209.0	
-196.9	167.2	132.8	-29.6	9.8	-447.8	322.2	226.2	
-152.6	172.1	88.5	-19.8	22.1	-435.5	245.9	327.1	
-125.5	182.0	63.9	-0.1	2.4	-401.1	194.3	196.7	
-91.1	182.0	54.0	-0.1	17.1	-371.5	159.8	54.0	
-54.2	162.3	-17.3	-17.3	4.8	-366.6	150.0	7.3	
-29.6	152.4	-152.6	-39.4	-24.7	-344.5	127.8	-61.6	
2.4	130.3	-147.7	-22.2	-44.4	-337.1	122.9	-46.8	
31.9	110.6	-98.5	4.8	-14.8	-322.3	137.7	-105.9	
39.3	78.6	-73.9	19.6	9.8	-337.1	125.4	17.1	
49.1	83.6	-76.3	12.2	24.5	-319.9	78.6	34.4	
61.4	81.1	-100.9	-0.1	54.0	-319.9	73.7	-61.6	
66.3	61.4	-93.6	-9.9	-9.9	-305.1	147.5	-179.7	
88.5	31.9	-86.2	-12.4	-61.6	-315.0	118.0	-128.0	
122.9	-12.4	-69.0	-37.0	-32.1	-310.0	56.5	2.4	
137.7	-22.2	-27.1	-19.8	-5.0	-290.4	31.9	-110.8	
152.4	-24.7	-12.4	-14.8	-5.0	-287.9	44.2	-408.4	
154.9	-32.1	17.1	-27.1	-7.5	-275.6	63.9	-838.9	
154.9	-41.9	41.7	-69.0	34.4	-263.3	81.1	-804.5	
179.5	-39.4	44.2	-37.0	66.3	-248.5	44.2	-278.1	
159.8	-56.7	46.7	-17.3	36.8	-248.5	73.7	73.7	
174.6	-54.2	59.0	-5.0	12.2	-226.4	51.6	248.4	
169.7	-61.6	54.0	2.4	-0.1	-201.8	-41.9	386.1	
154.9	-56.7	31.9	4.8	4.8	-216.6	-132.9	265.6	
145.1	-54.2	9.8	-7.5	-17.3	-209.2	-123.1	68.8	
118.0	-64.0	-5.0	-24.7	-34.5	-216.6	-2.5	218.9	
113.1	-81.3	-19.8	-22.2	-56.7	-206.7	59.0	233.6	
118.0	-73.9	-41.9	-12.4	-49.3	-206.7	78.6	51.6	
132.8	-105.9	-54.2	4.8	-46.8	-204.3	90.9	-93.6	
150.0	-100.9	-49.3	-24.7	-81.3	-194.4	34.4	-179.7	
147.5	-110.8	-0.1	-37.0	-64.0	-194.4	22.1	-145.2	
167.2	-128.0	-24.7	-17.3	-69.0	-204.3	49.1	-105.9	
169.7	-142.8	-61.6	-12.4	-128.0	-201.8	31.9	108.2	
194.3	-152.6	-59.1	14.7	-103.4	-216.6	-14.8	73.7	
177.0	-145.2	-61.6	-19.8	-78.8	-216.6	-37.0	27.0	
167.2	-152.6	-64.0	-59.1	76.2	-201.8	-14.8	44.2	
169.7	-135.4	-37.0	-64.0	191.8	-204.3	-2.5	199.2	
140.1	-130.5	-7.5	-2.5	44.2	-199.3	46.7	76.2	
157.4	-113.2	2.4	4.8	7.3	-182.1	100.8	63.9	
159.8	-115.7	36.8	-14.8	110.6	-174.7	108.2	415.7	
142.6	-113.2	46.7	-19.8	98.3	-182.1	132.8	410.7	
142.6	-103.4	49.1	-24.7	34.4	-164.9	100.8	245.9	
103.2	-93.6	49.1	-27.1	36.8	-157.5	127.8	49.1	
103.2	-96.0	34.4	-27.1	-14.8	-169.8	157.4	-22.2	
86.0	-91.1	27.0	-24.7	-32.1	-194.4	169.7	-54.2	
68.8	-93.6	-9.9	-17.3	-14.8	-172.3	120.5	-98.5	
61.4	-81.3	-22.2	-24.7	-93.6	-177.2	90.9	-46.8	
54.0	-76.3	-46.8	-22.2	-76.3	-192.0	90.9	41.7	
51.6	-71.4	-46.8	-29.6	-0.1	-177.2	34.4	2.4	
36.8	-69.0	-59.1	-9.9	-27.1	-174.7	4.8	-223.9	
44.2	-91.1	-66.5	-32.1	-24.7	-164.9	-41.9	-283.0	
59.0	-93.6	-88.6	-24.7	22.1	-172.3	-83.7	-22.2	
63.9	-98.5	-86.2	-27.1	41.7	-162.4	-78.8	-93.6	
81.1	-103.4	-71.4	-5.0	88.5	-152.6	-83.7	-246.1	
86.0	-118.2	-56.7	-29.6	61.4	-132.9	-100.9	-504.4	
83.6	-100.9	-17.3	-51.7	-24.7	-128.0	-93.6	-920.1	
118.0	-105.9	7.3	-59.1	-49.3	-118.2	-44.4	-1193.2	
145.1	-113.2	22.1	-37.0	-32.1	-88.6	-110.8	-612.6	
152.4	-125.5	44.2	-32.1	51.6	-71.4	-157.5	-420.7	
179.5	-120.6	51.6	-29.6	-2.5	-32.1	-167.4	216.4	
191.8	-118.2	34.4	-12.4	-162.4	-12.4	-172.3	669.0	
201.6	-128.0	51.6	-7.5	-110.8	-7.5	-192.0	484.5	
199.2	-145.2	49.1	-22.2	-32.1	17.1	-209.2	-71.4	
206.6	-147.7	34.4	-14.8	54.0	14.7	-228.9	-37.0	
213.9	-152.6	27.0	-49.3	88.5	34.4	-228.9	231.2	
199.2	-150.1	-0.1	4.8	19.6	19.6	-251.0	332.0	
201.6	-140.3	-12.4	9.8	34.4	12.2	-263.3	423.0	
196.7	-152.6	-49.3	-2.5	122.9	-19.8	-290.4	627.2	
189.3	-135.4	-44.4	-5.0	103.2	-22.2	-292.8	528.8	
184.4	-137.8	-64.0	-7.5	22.1	-14.8	-327.3	162.3	
184.4	-137.8	-64.0	-24.7	-86.2	-32.1	-344.5	-81.3	
174.6	-123.1	-76.3	-24.7	-108.3	-39.4	-327.3	-12.4	
169.7	-123.1	-81.3	-46.8	-91.1	-27.1	-329.7	-12.4	
157.4	-113.2	-71.4	-39.4	-7.5	-17.3	-317.4	-64.0	
159.8	-103.4	-49.3	-27.1	39.3	-39.4	-322.3	137.7	
154.9	-96.0	-32.1	-2.5	83.6	-88.6	-310.0	218.9	
140.1	-61.6	-7.5	-2.5	51.6	-113.2	-275.6	204.1	
135.2	-51.7	24.5	-14.8	17.1	-118.2	-265.8	127.8	
132.8	-32.1	46.7	-19.8	-14.8	-155.1	-243.6	73.7	
122.9	-22.2	66.3	-14.8	-32.1	-209.2	-231.3	29.4	
127.8	4.8	49.1	-32.1	-12.4	-147.7	-201.8	-56.7	
120.5	31.9	46.7	-32.1	9.8	-113.2	-164.9	-174.7	
135.2	51.6	68.8	-22.2	-19.8	-96.0	-162.4	-265.8	
113.1	36.8	59.0	-0.1	-29.6	-110.8	-164.9	-248.5	
103.2	36.8	22.1	-22.2	-14.8	-86.2	-157.5	-391.2	
110.6	36.8	-0.1	-39.4	-32.1	-46.8	-157.5	-307.6	
100.8	41.7	-7.5	-56.7	-12.4	-17.3	-137.8	-302.7	
110.6	44.2	-17.3	-54.2	-2.5	-17.3	-142.8	-216.6	
122.9	59.0	-39.4	-7.5	-9.9	-24.7	-142.8	-110.8	
115.5	46.7	-71.4	-5.0	-44.4	-32.1	-130.5	-177.2	
118.0	41.7	-61.6	-12.4	-14.8	-32.1	-125.5	-287.9	
120.5	61.4	-93.6	-22.2	44.2	-27.1	-118.2	-265.8	
120.5	63.9	-73.9	-37.0	17.1	-27.1	-103.4	-290.4	
118.0	51.6	-39.4	-32.1	-9.9	-24.7	-81.3	223.8	
108.2	49.1	-17.3	-41.9	-27.1	-32.1	-64.0	723.2	
95.9	46.7	4.8	-29.6	-27.1	-61.6	-27.1	587.9	
88.5	31.9	27.0	-14.8	-27.1	-49.3	-5.0	270.5	
108.2	29.4	41.7	-24.7	-14.8	-56.7	4.8	19.6	
95.9	2.4	59.0	-17.3	17.1	-59.1	27.0	-17.3	
86.0	7.3	66.3	-29.6	-29.6	-41.9	22.1	46.7	
66.3	-5.0	68.8	-14.8	-81.3	2.4	41.7	157.4	
54.0	-22.2	66.3	-14.8	-115.7	46.7	46.7	147.5	
46.7	-37.0	68.8	-5.0	-69.0	66.3	36.8	140.1	
34.4	-64.0	71.3	12.2	-19.8	54.0	34.4	-51.7	
34.4	-86.2	63.9	-17.3	-32.1	49.1	46.7	-135.4	
12.2	-86.2	39.3	-17.3	-5.0	66.3	44.2	-120.6	
4.8	-71.4	49.1	-14.8	93.4	120.5	29.4	-93.6	
-2.5	-73.9	29.4	-22.2	95.9	159.8	46.7	-24.7	
-17.3	-73.9	-2.5	-9.9	120.5	213.9	41.7	93.4	
-61.6	-86.2	-2.5	19.6	90.9	250.8	31.9	113.1	
-64.0	-103.4	-14.8	-14.8	61.4	268.1	4.8	-49.3	
-64.0	-96.0	-56.7	-34.5	-37.0	287.7	12.2	-83.7	
-64.0	-83.7	-59.1	-54.2	-263.3	305.0	12.2	-334.6	
-81.3	-76.3	-54.2	-51.7	-221.5	297.6	34.4	-302.7	
-81.3	-78.8	-24.7	-24.7	-142.8	373.8	49.1	12.2	
-56.7	-91.1	-49.3	-24.7	66.3	423.0	66.3	211.5	
-64.0	-108.3	-24.7	-9.9	73.7	479.6	78.6	59.0	
-64.0	-113.2	24.5	-14.8	19.6	548.5	78.6	-49.3	
-44.4	-115.7	22.1	-5.0	-76.3	607.5	73.7	-9.9	
-24.7	-137.8	17.1	14.7	14.7	622.3	68.8	125.4	
-7.5	-132.9	17.1	12.2	98.3	654.3	61.4	145.1	
-0.1	-132.9	7.3	-12.4	81.1	747.8	44.2	218.9	
-5.0	-142.8	22.1	-29.6	105.7	777.3	7.3	213.9	
2.4	-157.5	44.2	-39.4	12.2	863.4	-24.7	51.6	
-32.1	-147.7	41.7	-19.8	-39.4	956.9	-41.9	157.4	
-49.3	-140.3	-61.6	2.4	-128.0	1040.5	-78.8	142.6	
-73.9	-140.3	-56.7	7.3	-255.9	1121.7	-120.6	4.8	
-96.0	-145.2	-27.1	24.5	-255.9	1207.8	-137.8	-110.8	
-110.8	-152.6	-17.3	9.8	-110.8	1257.0	-182.1	-164.9	
-100.9	-160.0	-37.0	12.2	68.8	1301.3	-221.5	-150.1	
-105.9	-155.1	-66.5	-24.7	118.0	1328.3	-251.0	-324.8	
-105.9	-152.6	-71.4	-61.6	132.8	1306.2	-290.4	-162.4	
-123.1	-155.1	-78.8	-17.3	152.4	1320.9	-307.6	177.0	
-128.0	-140.3	-81.3	-9.9	93.4	1367.7	-329.7	66.3	
-125.5	-160.0	-110.8	19.6	81.1	1330.8	-349.4	51.6	
-120.6	-142.8	-51.7	22.1	152.4	1276.7	-369.1	179.5	
-113.2	-150.1	-49.3	-12.4	105.7	1215.2	-364.2	24.5	
-115.7	-150.1	-17.3	-73.9	-9.9	1161.0	-374.0	-9.9	
-120.6	-147.7	29.4	-61.6	-105.9	1079.9	-376.5	4.8	
-137.8	-150.1	24.5	-93.6	-169.8	1015.9	-383.8	-14.8	
-152.6	-162.4	27.0	-61.6	-123.1	937.2	-378.9	86.0	
-160.0	-179.7	78.6	-59.1	4.8	846.2	-371.5	63.9	
-179.7	-187.0	113.1	-41.9	49.1	777.3	-356.8	12.2	
-177.2	-196.9	108.2	-32.1	-81.3	664.1	-354.3	-17.3	
-145.2	-223.9	34.4	-17.3	-187.0	560.8	-366.6	-24.7	
-128.0	-214.1	-86.2	-29.6	-157.5	487.0	-354.3	-9.9	
-108.3	-219.0	-2.5	-49.3	-9.9	393.5	-344.5	14.7	
-91.1	-204.3	-5.0	-46.8	307.4	322.2	-315.0	-29.6	
-69.0	-223.9	-12.4	-44.4	297.6	302.5	-300.2	-69.0	
-32.1	-228.9	-73.9	-29.6	172.1	253.3	-278.1	-54.2	
-17.3	-219.0	-54.2	-19.8	59.0	196.7	-283.0	-54.2	
-2.5	-223.9	-46.8	-19.8	-98.5	159.8	-253.5	-61.6	
9.8	-238.7	-44.4	-9.9	-9.9	83.6	-226.4	12.2	
36.8	-233.8	-86.2	-29.6	59.0	19.6	-189.5	17.1	
41.7	-238.7	-39.4	-19.8	12.2	-46.8	-157.5	17.1	
51.6	-246.1	-0.1	-19.8	-100.9	-96.0	-123.1	-49.3	
59.0	-238.7	44.2	-39.4	-285.4	-140.3	-105.9	-125.5	
49.1	-238.7	90.9	-32.1	-305.1	-189.5	-91.1	-27.1	
46.7	-241.2	127.8	-34.5	-174.7	-233.8	-81.3	7.3	
29.4	-248.5	140.1	-27.1	-93.6	-260.8	-83.7	-12.4	
22.1	-248.5	110.6	-5.0	-5.0	-297.7	-83.7	4.8	
12.2	-260.8	100.8	4.8	41.7	-297.7	-86.2	-91.1	
-2.5	-255.9	9.8	-12.4	51.6	-315.0	-105.9	-115.7	
-24.7	-265.8	63.9	-37.0	-88.6	-378.9	-140.3	-51.7	
-24.7	-268.2	39.3	-29.6	-258.4	-428.1	-167.4	-46.8	
-41.9	-275.6	-88.6	-29.6	-285.4	-477.3	-189.5	-86.2	
-49.3	-278.1	-81.3	-32.1	-388.8	-536.4	-219.0	-96.0	
-56.7	-287.9	-49.3	-19.8	-182.1	-632.3	-241.2	71.3	
-59.1	-297.7	-41.9	-7.5	39.3	-718.4	-238.7	59.0	
-71.4	-300.2	-78.8	14.7	118.0	-775.0	-270.7	31.9	
-71.4	-310.0	-71.4	4.8	400.9	-784.8	-290.4	41.7	
-93.6	-307.6	-56.7	-17.3	346.8	-866.0	-300.2	19.6	
-78.8	-327.3	-51.7	-9.9	127.8	-949.6	-280.5	-76.3	
-83.7	-300.2	-56.7	19.6	-5.0	-1030.8	-263.3	-51.7	
-98.5	-243.6	-59.1	17.1	39.3	-1102.2	-241.2	-12.4	
-88.6	-214.1	-152.6	-24.7	71.3	-1124.3	-192.0	-61.6	
-76.3	-167.4	-83.7	-24.7	228.7	-1176.0	-162.4	-81.3	
-86.2	-147.7	-17.3	-56.7	243.5	-1212.9	-187.0	-91.1	
-100.9	-137.8	-27.1	-44.4	108.2	-1180.9	-275.6	-78.8	
-86.2	-130.5	-22.2	-24.7	-172.3	-1139.1	-388.8	-0.1	
-86.2	-135.4	-27.1	-49.3	-361.7	-1144.0	-524.1	88.5	
-86.2	-120.6	-17.3	-61.6	-642.1	-1136.6	-632.3	36.8	
-105.9	-96.0	-5.0	-22.2	-829.1	-1099.7	-740.5	34.4	
-110.8	-91.1	12.2	-17.3	-455.2	-1087.4	-851.2	51.6	
-120.6	-100.9	-14.8	2.4	-76.3	-1053.0	-925.0	-19.8	
-132.9	-100.9	-41.9	22.1	95.9	-996.4	-851.2	-56.7	
-137.8	-100.9	-81.3	9.8	-123.1	-961.9	-607.7	-22.2	
-123.1	-83.7	-118.2	-17.3	265.6	-947.2	-339.6	-5.0	
-115.7	-81.3	-96.0	29.4	501.8	-949.6	-103.4	29.4	
-110.8	-54.2	-103.4	22.1	81.1	-947.2	81.1	78.6	
-105.9	-41.9	-96.0	-37.0	-196.9	-861.1	241.0	118.0	
-98.5	-39.4	-93.6	-69.0	-211.6	-819.3	398.4	71.3	
-98.5	-19.8	-103.4	-125.5	14.7	-775.0	551.0	22.1	
-98.5	14.7	-83.7	-155.1	127.8	-708.6	656.7	-22.2	
-103.4	44.2	-66.5	-86.2	100.8	-637.2	752.7	-49.3	
-91.1	54.0	-14.8	-93.6	154.9	-565.9	804.3	-34.5	
-91.1	81.1	2.4	-59.1	81.1	-536.4	816.6	-22.2	
-91.1	108.2	31.9	-34.5	41.7	-521.6	797.0	-7.5	
-83.7	127.8	59.0	-32.1	162.3	-536.4	787.1	7.3	
-93.6	145.1	46.7	-24.7	425.5	-553.6	765.0	-7.5	
-88.6	152.4	41.7	-39.4	351.7	-588.0	757.6	2.4	
-81.3	164.7	49.1	-54.2	-71.4	-519.1	710.9	-0.1	
-73.9	179.5	54.0	-34.5	-270.7	-428.1	676.4	19.6	
